Popularity
3,1,0
3,1,1
3,0,5
3,0,4
3,0,5
3,0,6
3,0,4
3,0,5
3,0,1
3,0,3
3,2,0
3,1,7
3,2,9
3,3,1
3,5,0
3,2,7
3,2,7
3,2,7
3,8,3
3,8,5
4,3,7
4,3,7
