Product Name,Date,Price,Image
Apple iPhone 16 Pro 256GB,22.10.2024,"87.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,23.10.2024,"87.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,24.10.2024,"86.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,25.10.2024,"81.998,99 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,26.10.2024,"79.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,27.10.2024,"79.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,28.10.2024,"79.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,29.10.2024,"79.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,30.10.2024,"77.699,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,31.10.2024,"77.699,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,01.11.2024,"77.699,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,02.11.2024,"77.699,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,03.11.2024,"77.699,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,04.11.2024,"77.699,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,05.11.2024,"77.699,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
